symbol_id;time_exchange;time_coinapi;uuid;price;size;taker_side
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:12:43.0000000Z;2018-04-07T00:12:43.4480851Z;555bfe5c-8625-4d66-ba05-d747c80acd8e;6616.320000000;0.006482140;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:12:43.0000000Z;2018-04-07T00:12:43.5418436Z;10d86473-aa5b-45b9-8a64-c9539f1ffee8;6616.320000000;0.001017860;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:12:43.0000000Z;2018-04-07T00:12:43.9168886Z;80fbaa7f-f780-42b6-a52a-fbd3455de3b6;6616.320000000;0.001115020;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:12:43.0000000Z;2018-04-07T00:12:43.7677480Z;04bf708b-0a47-42af-b73e-59118a21ad80;6616.320000000;0.000097310;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:12:43.0000000Z;2018-04-07T00:12:44.0020148Z;a68b2bd6-8f30-40ec-84fb-d0e6962f3506;6615.480000000;0.058287670;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:12:44.0000000Z;2018-04-07T00:12:45.1045334Z;194b9276-4d19-44e4-a104-493d26f5b291;6615.480000000;0.000166670;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:12:45.0000000Z;2018-04-07T00:12:46.2366529Z;d7e26fad-9351-422d-b687-5d36148068eb;6615.480000000;0.001116470;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:13:12.0000000Z;2018-04-07T00:13:12.4202961Z;18c2046a-9759-4016-af72-ab9b67416351;6614.900000000;0.305801780;BUY
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:14:12.0000000Z;2018-04-07T00:14:12.9592899Z;e9650bac-7e34-47dd-a009-206c5e80d48c;6614.900000000;0.214884570;BUY
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:14:28.0000000Z;2018-04-07T00:14:28.8412367Z;58587c35-fbb7-4f86-bfe4-cfa4c8c684b4;6615.600000000;0.025864930;BUY
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:15:02.0000000Z;2018-04-07T00:15:02.6132100Z;271ac951-ce94-438a-b629-77fdb904e646;6615.600000000;0.009135070;BUY
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:15:02.0000000Z;2018-04-07T00:15:02.7464844Z;87241daa-36af-402c-9877-a96d413a7503;6616.920000000;0.054015930;BUY
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:15:29.0000000Z;2018-04-07T00:15:29.7965848Z;c6b90099-8a7a-4e09-9177-d266279ab764;6615.600000000;0.035000000;BUY
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:16:41.0000000Z;2018-04-07T00:16:41.4517942Z;4af5abe8-a398-4921-880e-45f0ae5e38a2;6618.960000000;0.122804480;BUY
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:17:04.0000000Z;2018-04-07T00:17:04.8761477Z;a2526507-8931-45ce-9629-cbf776571536;6618.960000000;0.035000000;BUY
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:17:12.0000000Z;2018-04-07T00:17:12.8462718Z;77d28ad2-8188-4dae-91f8-93f4f55469fd;6620.070000000;1.000000000;BUY
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:17:13.0000000Z;2018-04-07T00:17:14.1583784Z;7a7ff789-32d5-40de-8457-9af8f0b6beb1;6620.070000000;0.500000000;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:17:14.0000000Z;2018-04-07T00:17:14.2677861Z;fc27af9c-a58c-4b2f-a530-68711f354262;6620.070000000;0.500000000;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:17:14.0000000Z;2018-04-07T00:17:14.5652060Z;e5280fff-01e4-4536-9b80-faec957b6bab;6620.080000000;0.500000000;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:17:14.0000000Z;2018-04-07T00:17:14.6433406Z;f2342019-f0a8-42b2-89c0-8d5cda78208c;6620.080000000;2.628286840;BUY
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:17:14.0000000Z;2018-04-07T00:17:14.7683813Z;12b3ef6f-8b53-45f2-a2e7-f8fe0ad620ee;6620.080000000;0.500000000;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:17:14.0000000Z;2018-04-07T00:17:14.8777433Z;91695234-ba2b-46c7-9715-25ccb05b18e5;6620.080000000;0.500000000;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:17:14.0000000Z;2018-04-07T00:17:14.9558773Z;19066f4b-dffc-467b-ab31-85a25459553a;6620.080000000;0.500000000;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:17:15.0000000Z;2018-04-07T00:17:15.3152968Z;8f5e143b-a097-4a5a-bca4-3f2020be41ed;6621.070000000;0.500000000;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:17:15.0000000Z;2018-04-07T00:17:15.4246859Z;16e09c70-a69e-4814-8ae1-55f77b333deb;6621.070000000;0.500000000;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:17:15.0000000Z;2018-04-07T00:17:15.5335509Z;856712a5-80f8-4055-9412-e5a95ec27578;6621.070000000;0.217792590;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:17:56.0000000Z;2018-04-07T00:17:56.9296480Z;a0e00293-d299-429c-9ba6-49c781a65e10;6620.770000000;0.003728970;BUY
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:18:00.0000000Z;2018-04-07T00:18:01.1801548Z;344a499f-f83a-40bb-8151-85dfd9a971af;6620.110000000;0.005600000;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:18:01.0000000Z;2018-04-07T00:18:01.2885380Z;8ff37dee-bc9a-4613-b9cd-a8fb573d93d9;6620.110000000;0.000078750;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:18:02.0000000Z;2018-04-07T00:18:02.7730705Z;b9bdff61-7757-44bf-bbac-90146194d032;6619.260000000;0.003253870;SELL
BITSTAMP_SPOT_BTC_USD;2018-04-07T00:18:02.0000000Z;2018-04-07T00:18:02.8991063Z;af176a05-cdd6-495d-9562-1543427998de;6618.300000000;0.011150390;SELL
